"sequenceType","sequenceNum","moveTime","startTime","endTime","Participant","Age","Sex","Condition","Trial","Group"
"Place",18,0.749612500000001,26.0493667,26.7989792,"nuP20",21,"m","solo",1,"c"
"Place",20,0.510002,29.7588296,30.2688316,"nuP20",21,"m","solo",1,"c"
"Place",25,1.5910104,31.9209145,33.5119249,"nuP20",21,"m","solo",1,"c"
"Place",27,0.844803499999998,36.5581333,37.4029368,"nuP20",21,"m","solo",1,"c"
"Place",30,0.6519276,40.056863,40.7087906,"nuP20",21,"m","solo",1,"c"
"Place",34,0.605987999999996,45.7418381,46.3478261,"nuP20",21,"m","solo",1,"c"
"Place",36,0.7778542,47.6752141,48.4530683,"nuP20",21,"m","solo",1,"c"
"Place",38,0.582000200000003,50.9675471,51.5495473,"nuP20",21,"m","solo",1,"c"
"Place",40,0.711000299999995,52.0955464,52.8065467,"nuP20",21,"m","solo",1,"c"
"Place",45,0.756762899999998,61.4334188,62.1901817,"nuP20",21,"m","solo",1,"c"
"Place",47,0.70299940000001,67.426932,68.1299314,"nuP20",21,"m","solo",1,"c"
"Place",49,0.792367200000001,70.8346967,71.6270639,"nuP20",21,"m","solo",1,"c"
"Place",51,1.2976482,72.375009,73.6726572,"nuP20",21,"m","solo",1,"c"
"Place",52,0.622000499999999,75.3339125,75.955913,"nuP20",21,"m","solo",1,"c"
"Place",55,0.7205206,82.4583654,83.178886,"nuP20",21,"m","solo",1,"c"
"Place",57,0.861967099999987,85.4600254,86.3219925,"nuP20",21,"m","solo",1,"c"
"Place",58,0.763065100000006,87.187992,87.9510571,"nuP20",21,"m","solo",1,"c"
"Place",60,0.865833499999994,90.6769994,91.5428329,"nuP20",21,"m","solo",1,"c"
"Place",62,0.467461199999988,101.9898806,102.4573418,"nuP20",21,"m","solo",1,"c"
"Place",63,0.659969399999994,104.6647502,105.3247196,"nuP20",21,"m","solo",1,"c"
"Place",67,0.428000800000007,112.9833226,113.4113234,"nuP20",21,"m","solo",1,"c"
"Place",69,0.741037500000004,115.5798391,116.3208766,"nuP20",21,"m","solo",1,"c"
"Place",71,0.562002400000011,121.7413742,122.3033766,"nuP20",21,"m","solo",1,"c"
"Place",73,0.773003900000006,123.2063742,123.9793781,"nuP20",21,"m","solo",1,"c"
"Place",76,0.715632499999998,128.1390912,128.8547237,"nuP20",21,"m","solo",1,"c"
"Place",79,0.403000599999984,131.620224,132.0232246,"nuP20",21,"m","solo",1,"c"
"Place",83,0.899000999999998,137.7214126,138.6204136,"nuP20",21,"m","solo",1,"c"
"Place",86,0.577673799999985,142.169528,142.7472018,"nuP20",21,"m","solo",1,"c"
"Place",89,0.502001100000001,147.4988141,148.0008152,"nuP20",21,"m","solo",1,"c"
"Place",92,0.751053800000022,152.3488147,153.0998685,"nuP20",21,"m","solo",1,"c"
"Place",94,0.878917600000023,154.878978,155.7578956,"nuP20",21,"m","solo",1,"c"
"Place",102,0.71895139999998,165.0127203,165.7316717,"nuP20",21,"m","solo",1,"c"
"Place",103,0.84801250000001,166.3258172,167.1738297,"nuP20",21,"m","solo",1,"c"
"Place",106,1.09957640000002,168.8409873,169.9405637,"nuP20",21,"m","solo",1,"c"
"Place",108,1.06248160000001,171.1069962,172.1694778,"nuP20",21,"m","solo",1,"c"
"Place",109,1.0288783,176.9148752,177.9437535,"nuP20",21,"m","solo",1,"c"
"Place",110,0.842279300000001,180.7324479,181.5747272,"nuP20",21,"m","solo",1,"c"
"Place",113,0.778162399999985,185.1431664,185.9213288,"nuP20",21,"m","solo",1,"c"
"Place",115,0.746939000000026,187.2763805,188.0233195,"nuP20",21,"m","solo",1,"c"
"Place",117,0.97207210000002,189.4458565,190.4179286,"nuP20",21,"m","solo",1,"c"
"Place",119,0.691766900000005,193.7629725,194.4547394,"nuP20",21,"m","solo",1,"c"
"Place",121,0.567664199999996,199.5235472,200.0912114,"nuP20",21,"m","solo",1,"c"
"Place",125,1.29632470000001,214.9818819,216.2782066,"nuP20",21,"m","solo",1,"c"
"Place",127,0.872001100000006,217.7115687,218.5835698,"nuP20",21,"m","solo",1,"c"
"Place",130,0.918639400000018,219.9100116,220.828651,"nuP20",21,"m","solo",1,"c"
"Place",131,0.874887000000001,223.6286246,224.5035116,"nuP20",21,"m","solo",1,"c"
"Place",133,1.15805570000001,225.8625686,227.0206243,"nuP20",21,"m","solo",1,"c"
"Place",136,0.806248699999998,230.2072441,231.0134928,"nuP20",21,"m","solo",1,"c"
"Place",137,0.850011300000006,234.1677132,235.0177245,"nuP20",21,"m","solo",1,"c"
"Place",140,0.722001699999993,236.3647244,237.0867261,"nuP20",21,"m","solo",1,"c"
"Place",149,0.764987999999988,251.8045475,252.5695355,"nuP20",21,"m","solo",1,"c"
"Place",151,0.397111400000028,258.7206248,259.1177362,"nuP20",21,"m","solo",1,"c"
"Place",153,0.938426899999968,260.9261814,261.8646083,"nuP20",21,"m","solo",1,"c"
"Place",156,0.762044500000002,263.6425977,264.4046422,"nuP20",21,"m","solo",1,"c"
"Place",158,0.580754000000013,266.2345795,266.8153335,"nuP20",21,"m","solo",1,"c"
"Place",160,0.841559699999948,269.3633141,270.2048738,"nuP20",21,"m","solo",1,"c"
"Place",162,0.826004299999965,271.7439228,272.5699271,"nuP20",21,"m","solo",1,"c"
"Place",164,0.728632900000036,273.8154747,274.5441076,"nuP20",21,"m","solo",1,"c"
"Place",167,0.829191900000012,275.9487087,276.7779006,"nuP20",21,"m","solo",1,"c"
"Place",172,1.00704150000001,283.3579486,284.3649901,"nuP20",21,"m","solo",1,"c"
"Place",175,1.29605610000004,286.4310235,287.7270796,"nuP20",21,"m","solo",1,"c"
"Place",178,0.799892199999988,295.3054836,296.1053758,"nuP20",21,"m","solo",1,"c"
"Place",180,0.748750700000016,298.0514583,298.800209,"nuP20",21,"m","solo",1,"c"
"Full",2,2.5457905,0.3171756,2.8629661,"nuP20",21,"m","solo",1,"c"
"Full",4,1.6120009,3.7652379,5.3772388,"nuP20",21,"m","solo",1,"c"
"Full",6,1.5339353,5.8971003,7.4310356,"nuP20",21,"m","solo",1,"c"
"Full",8,1.6689981,8.4756963,10.1446944,"nuP20",21,"m","solo",1,"c"
"Full",9,0.5653404,14.8553671,15.4207075,"nuP20",21,"m","solo",1,"c"
"Full",10,0.7577946,16.2487077,17.0065023,"nuP20",21,"m","solo",1,"c"
"Full",11,0.606999699999999,17.8763095,18.4833092,"nuP20",21,"m","solo",1,"c"
"Full",12,0.6400082,19.2639201,19.9039283,"nuP20",21,"m","solo",1,"c"
"Full",14,1.4114347,20.5643708,21.9758055,"nuP20",21,"m","solo",1,"c"
"Full",16,1.7543044,22.6629334,24.4172378,"nuP20",21,"m","solo",1,"c"
"Full",18,1.4540864,25.3448928,26.7989792,"nuP20",21,"m","solo",1,"c"
"Full",20,1.173936,29.0948956,30.2688316,"nuP20",21,"m","solo",1,"c"
"Full",22,0.174000599999999,30.9628746,31.1368752,"nuP20",21,"m","solo",1,"c"
"Full",25,1.5910104,31.9209145,33.5119249,"nuP20",21,"m","solo",1,"c"
"Full",26,0.297001000000002,33.6479241,33.9449251,"nuP20",21,"m","solo",1,"c"
"Full",27,1.6738338,35.729103,37.4029368,"nuP20",21,"m","solo",1,"c"
"Full",30,1.2738934,39.4348972,40.7087906,"nuP20",21,"m","solo",1,"c"
"Full",33,0.2042748,41.7378036,41.9420784,"nuP20",21,"m","solo",1,"c"
"Full",34,1.4800043,44.8678218,46.3478261,"nuP20",21,"m","solo",1,"c"
"Full",36,1.3523465,47.1007218,48.4530683,"nuP20",21,"m","solo",1,"c"
"Full",38,2.1238435,49.4257038,51.5495473,"nuP20",21,"m","solo",1,"c"
"Full",40,0.711000299999995,52.0955464,52.8065467,"nuP20",21,"m","solo",1,"c"
"Full",42,0.408437200000002,57.0735494,57.4819866,"nuP20",21,"m","solo",1,"c"
"Full",44,0.328999399999994,60.6614191,60.9904185,"nuP20",21,"m","solo",1,"c"
"Full",45,0.756762899999998,61.4334188,62.1901817,"nuP20",21,"m","solo",1,"c"
"Full",47,1.6210382,66.5088932,68.1299314,"nuP20",21,"m","solo",1,"c"
"Full",49,2.29587459999999,69.3311893,71.6270639,"nuP20",21,"m","solo",1,"c"
"Full",51,1.2976482,72.375009,73.6726572,"nuP20",21,"m","solo",1,"c"
"Full",52,0.622000499999999,75.3339125,75.955913,"nuP20",21,"m","solo",1,"c"
"Full",54,0.1170008,78.9049116,79.0219124,"nuP20",21,"m","solo",1,"c"
"Full",55,1.59764010000001,81.5812459,83.178886,"nuP20",21,"m","solo",1,"c"
"Full",57,1.62632769999999,84.6956648,86.3219925,"nuP20",21,"m","solo",1,"c"
"Full",58,0.763065100000006,87.187992,87.9510571,"nuP20",21,"m","solo",1,"c"
"Full",60,1.6538348,89.8889981,91.5428329,"nuP20",21,"m","solo",1,"c"
"Full",62,6.4015292,96.0558126,102.4573418,"nuP20",21,"m","solo",1,"c"
"Full",63,0.659969399999994,104.6647502,105.3247196,"nuP20",21,"m","solo",1,"c"
"Full",65,0.742597099999998,110.125699,110.8682961,"nuP20",21,"m","solo",1,"c"
"Full",66,0.0750000999999969,110.9499792,111.0249793,"nuP20",21,"m","solo",1,"c"
"Full",67,1.44100090000001,111.9703225,113.4113234,"nuP20",21,"m","solo",1,"c"
"Full",69,1.67355380000001,114.6473228,116.3208766,"nuP20",21,"m","solo",1,"c"
"Full",71,1.3125488,120.9908278,122.3033766,"nuP20",21,"m","solo",1,"c"
"Full",73,1.65697110000001,122.322407,123.9793781,"nuP20",21,"m","solo",1,"c"
"Full",75,0.391998299999997,124.6523762,125.0443745,"nuP20",21,"m","solo",1,"c"
"Full",76,1.46826089999999,127.3864628,128.8547237,"nuP20",21,"m","solo",1,"c"
"Full",78,0.369056100000023,128.9636493,129.3327054,"nuP20",21,"m","solo",1,"c"
"Full",79,1.52040009999999,130.5028245,132.0232246,"nuP20",21,"m","solo",1,"c"
"Full",81,0.408063599999991,133.0164134,133.424477,"nuP20",21,"m","solo",1,"c"
"Full",82,0.590913,134.8739287,135.4648417,"nuP20",21,"m","solo",1,"c"
"Full",83,1.53800100000001,137.0824126,138.6204136,"nuP20",21,"m","solo",1,"c"
"Full",85,0.208184499999987,139.4664127,139.6745972,"nuP20",21,"m","solo",1,"c"
"Full",86,1.15730009999999,141.5899017,142.7472018,"nuP20",21,"m","solo",1,"c"
"Full",88,0.0490003999999828,144.6125124,144.6615128,"nuP20",21,"m","solo",1,"c"
"Full",89,1.3370869,146.6637283,148.0008152,"nuP20",21,"m","solo",1,"c"
"Full",91,0.185997700000001,149.4758168,149.6618145,"nuP20",21,"m","solo",1,"c"
"Full",92,1.33905330000002,151.7608152,153.0998685,"nuP20",21,"m","solo",1,"c"
"Full",94,2.09891630000001,153.6589793,155.7578956,"nuP20",21,"m","solo",1,"c"
"Full",96,0.196000499999997,157.0178951,157.2138956,"nuP20",21,"m","solo",1,"c"
"Full",98,0.66170649999998,158.8833614,159.5450679,"nuP20",21,"m","solo",1,"c"
"Full",100,0.251999699999999,161.3250667,161.5770664,"nuP20",21,"m","solo",1,"c"
"Full",102,1.33360429999999,164.3980674,165.7316717,"nuP20",21,"m","solo",1,"c"
"Full",103,0.84801250000001,166.3258172,167.1738297,"nuP20",21,"m","solo",1,"c"
"Full",106,1.77665200000001,168.1639117,169.9405637,"nuP20",21,"m","solo",1,"c"
"Full",108,1.60789800000001,170.5615798,172.1694778,"nuP20",21,"m","solo",1,"c"
"Full",109,1.0288783,176.9148752,177.9437535,"nuP20",21,"m","solo",1,"c"
"Full",110,0.842279300000001,180.7324479,181.5747272,"nuP20",21,"m","solo",1,"c"
"Full",112,0.409602000000007,182.147067,182.556669,"nuP20",21,"m","solo",1,"c"
"Full",113,1.6844753,184.2368535,185.9213288,"nuP20",21,"m","solo",1,"c"
"Full",115,1.61198110000001,186.4113384,188.0233195,"nuP20",21,"m","solo",1,"c"
"Full",117,1.71607,188.7018586,190.4179286,"nuP20",21,"m","solo",1,"c"
"Full",119,3.08577879999999,191.3689606,194.4547394,"nuP20",21,"m","solo",1,"c"
"Full",121,1.44674709999998,198.6444643,200.0912114,"nuP20",21,"m","solo",1,"c"
"Full",123,0.184003200000006,202.4947712,202.6787744,"nuP20",21,"m","solo",1,"c"
"Full",124,0.473001000000011,205.0623006,205.5353016,"nuP20",21,"m","solo",1,"c"
"Full",125,2.5309857,213.7472209,216.2782066,"nuP20",21,"m","solo",1,"c"
"Full",127,1.4620109,217.1215589,218.5835698,"nuP20",21,"m","solo",1,"c"
"Full",130,1.7661152,219.0625358,220.828651,"nuP20",21,"m","solo",1,"c"
"Full",131,0.874887000000001,223.6286246,224.5035116,"nuP20",21,"m","solo",1,"c"
"Full",133,1.90196280000001,225.1186615,227.0206243,"nuP20",21,"m","solo",1,"c"
"Full",136,2.10685000000001,228.9066428,231.0134928,"nuP20",21,"m","solo",1,"c"
"Full",137,0.850011300000006,234.1677132,235.0177245,"nuP20",21,"m","solo",1,"c"
"Full",140,1.47700169999999,235.6097244,237.0867261,"nuP20",21,"m","solo",1,"c"
"Full",143,0.0950014999999951,243.9444624,244.0394639,"nuP20",21,"m","solo",1,"c"
"Full",145,0.272999599999991,245.9885508,246.2615504,"nuP20",21,"m","solo",1,"c"
"Full",147,0.268999199999996,248.4315624,248.7005616,"nuP20",21,"m","solo",1,"c"
"Full",149,1.4839614,251.0855741,252.5695355,"nuP20",21,"m","solo",1,"c"
"Full",151,2.20153900000003,256.9161972,259.1177362,"nuP20",21,"m","solo",1,"c"
"Full",153,1.77487249999996,260.0897358,261.8646083,"nuP20",21,"m","solo",1,"c"
"Full",156,1.75004419999999,262.654598,264.4046422,"nuP20",21,"m","solo",1,"c"
"Full",158,1.56116309999999,265.2541704,266.8153335,"nuP20",21,"m","solo",1,"c"
"Full",160,1.99354149999999,268.2113323,270.2048738,"nuP20",21,"m","solo",1,"c"
"Full",162,1.6250546,270.9448725,272.5699271,"nuP20",21,"m","solo",1,"c"
"Full",164,1.44515849999999,273.0989491,274.5441076,"nuP20",21,"m","solo",1,"c"
"Full",167,1.54811080000002,275.2297898,276.7779006,"nuP20",21,"m","solo",1,"c"
"Full",170,0.104687599999977,280.063235,280.1679226,"nuP20",21,"m","solo",1,"c"
"Full",172,1.75865440000001,282.6063357,284.3649901,"nuP20",21,"m","solo",1,"c"
"Full",175,2.52805270000005,285.1990269,287.7270796,"nuP20",21,"m","solo",1,"c"
"Full",177,0.130205100000012,289.1869365,289.3171416,"nuP20",21,"m","solo",1,"c"
"Full",178,1.70953639999999,294.3958394,296.1053758,"nuP20",21,"m","solo",1,"c"
"Full",180,1.76179409999997,297.0384149,298.800209,"nuP20",21,"m","solo",1,"c"
"Old Drop",2,0.6779177,1.8269342,2.5048519,"nuP20",21,"m","solo",1,"c"
"Old Drop",4,0.3860005,4.715239,5.1012395,"nuP20",21,"m","solo",1,"c"
"Old Drop",6,0.4670369,6.7910007,7.2580376,"nuP20",21,"m","solo",1,"c"
"Old Drop",8,0.6830006,9.1596943,9.8426949,"nuP20",21,"m","solo",1,"c"
"Old Drop",9,0.301341799999999,14.8553671,15.1567089,"nuP20",21,"m","solo",1,"c"
"Old Drop",10,0.4897943,16.2487077,16.738502,"nuP20",21,"m","solo",1,"c"
"Old Drop",11,0.383000599999999,17.8763095,18.2593101,"nuP20",21,"m","solo",1,"c"
"Old Drop",12,0.5549809,19.2639201,19.818901,"nuP20",21,"m","solo",1,"c"
"Old Drop",14,0.407000799999999,21.3958045,21.8028053,"nuP20",21,"m","solo",1,"c"
"Old Drop",16,0.6643288,23.4949447,24.1592735,"nuP20",21,"m","solo",1,"c"
"Old Drop",18,0.7156108,26.0493667,26.7649775,"nuP20",21,"m","solo",1,"c"
"Old Drop",20,0.184999700000002,29.7588296,29.9438293,"nuP20",21,"m","solo",1,"c"
"Old Drop",25,-0.2920342,32.2129487,31.9209145,"nuP20",21,"m","solo",1,"c"
"Old Drop",25,1.23297820000001,32.2129487,33.4459269,"nuP20",21,"m","solo",1,"c"
"Old Drop",27,0.6981021,36.5581333,37.2562354,"nuP20",21,"m","solo",1,"c"
"Old Drop",30,0.4849283,40.056863,40.5417913,"nuP20",21,"m","solo",1,"c"
"Old Drop",34,0.439975099999998,45.7418381,46.1818132,"nuP20",21,"m","solo",1,"c"
"Old Drop",36,0.3886477,47.6752141,48.0638618,"nuP20",21,"m","solo",1,"c"
"Old Drop",38,0.371001200000002,50.9675471,51.3385483,"nuP20",21,"m","solo",1,"c"
"Old Drop",47,0.379999100000006,67.426932,67.8069311,"nuP20",21,"m","solo",1,"c"
"Old Drop",49,0.467000400000003,70.8346967,71.3016971,"nuP20",21,"m","solo",1,"c"
"Old Drop",52,0.212001100000009,75.3339125,75.5459136,"nuP20",21,"m","solo",1,"c"
"Old Drop",55,0.5085196,82.4583654,82.966885,"nuP20",21,"m","solo",1,"c"
"Old Drop",57,0.782967099999993,85.4600254,86.2429925,"nuP20",21,"m","solo",1,"c"
"Old Drop",58,0.708064500000006,87.187992,87.8960565,"nuP20",21,"m","solo",1,"c"
"Old Drop",60,0.388792600000002,90.6769994,91.065792,"nuP20",21,"m","solo",1,"c"
"Old Drop",62,0.0868354999999923,101.9898806,102.0767161,"nuP20",21,"m","solo",1,"c"
"Old Drop",63,0.614970099999994,104.6647502,105.2797203,"nuP20",21,"m","solo",1,"c"
"Old Drop",67,-0.366,113.3493226,112.9833226,"nuP20",21,"m","solo",1,"c"
"Old Drop",69,0.419000199999999,115.5798391,115.9988393,"nuP20",21,"m","solo",1,"c"
"Old Drop",71,0.2450008,121.7413742,121.986375,"nuP20",21,"m","solo",1,"c"
"Old Drop",73,0.490002599999997,123.2063742,123.6963768,"nuP20",21,"m","solo",1,"c"
"Old Drop",76,0.582647000000009,128.1390912,128.7217382,"nuP20",21,"m","solo",1,"c"
"Old Drop",79,-0.113998699999996,131.7342227,131.620224,"nuP20",21,"m","solo",1,"c"
"Old Drop",83,0.562999899999994,137.7214126,138.2844125,"nuP20",21,"m","solo",1,"c"
"Old Drop",86,0.112006999999977,142.169528,142.281535,"nuP20",21,"m","solo",1,"c"
"Old Drop",89,0.158000200000004,147.4988141,147.6568143,"nuP20",21,"m","solo",1,"c"
"Old Drop",92,0.355920300000008,152.3488147,152.704735,"nuP20",21,"m","solo",1,"c"
"Old Drop",94,0.463917700000025,154.878978,155.3428957,"nuP20",21,"m","solo",1,"c"
"Old Drop",102,0.365061199999985,165.0127203,165.3777815,"nuP20",21,"m","solo",1,"c"
"Old Drop",103,0.433000800000002,166.3258172,166.758818,"nuP20",21,"m","solo",1,"c"
"Old Drop",106,0.663732199999998,168.8409873,169.5047195,"nuP20",21,"m","solo",1,"c"
"Old Drop",108,0.610000500000012,171.1069962,171.7169967,"nuP20",21,"m","solo",1,"c"
"Old Drop",109,0.611154199999987,176.9148752,177.5260294,"nuP20",21,"m","solo",1,"c"
"Old Drop",110,0.39294529999998,180.7324479,181.1253932,"nuP20",21,"m","solo",1,"c"
"Old Drop",113,0.418017599999985,185.1431664,185.561184,"nuP20",21,"m","solo",1,"c"
"Old Drop",115,0.744938000000019,187.2763805,188.0213185,"nuP20",21,"m","solo",1,"c"
"Old Drop",117,0.517071299999998,189.4458565,189.9629278,"nuP20",21,"m","solo",1,"c"
"Old Drop",119,0.678766300000007,193.7629725,194.4417388,"nuP20",21,"m","solo",1,"c"
"Old Drop",121,0.072997799999996,199.5235472,199.596545,"nuP20",21,"m","solo",1,"c"
"Old Drop",125,0.834186400000021,214.9818819,215.8160683,"nuP20",21,"m","solo",1,"c"
"Old Drop",127,0.249000500000022,217.7115687,217.9605692,"nuP20",21,"m","solo",1,"c"
"Old Drop",130,0.393639100000001,219.9100116,220.3036507,"nuP20",21,"m","solo",1,"c"
"Old Drop",131,0.493892500000015,223.6286246,224.1225171,"nuP20",21,"m","solo",1,"c"
"Old Drop",133,0.776057399999985,225.8625686,226.638626,"nuP20",21,"m","solo",1,"c"
"Old Drop",136,0.412247900000011,230.2072441,230.619492,"nuP20",21,"m","solo",1,"c"
"Old Drop",137,0.436011899999983,234.1677132,234.6037251,"nuP20",21,"m","solo",1,"c"
"Old Drop",140,0.23400079999999,236.3647244,236.5987252,"nuP20",21,"m","solo",1,"c"
"Old Drop",149,0.251988299999994,251.8045475,252.0565358,"nuP20",21,"m","solo",1,"c"
"Old Drop",151,-0.0496168000000239,258.7702416,258.7206248,"nuP20",21,"m","solo",1,"c"
"Old Drop",153,0.539475799999991,260.9261814,261.4656572,"nuP20",21,"m","solo",1,"c"
"Old Drop",156,0.42100019999998,263.6425977,264.0635979,"nuP20",21,"m","solo",1,"c"
"Old Drop",158,0.18675410000003,266.2345795,266.4213336,"nuP20",21,"m","solo",1,"c"
"Old Drop",160,0.521550599999955,269.3633141,269.8848647,"nuP20",21,"m","solo",1,"c"
"Old Drop",162,0.399985799999968,271.7439228,272.1439086,"nuP20",21,"m","solo",1,"c"
"Old Drop",164,0.406016800000032,273.8154747,274.2214915,"nuP20",21,"m","solo",1,"c"
"Old Drop",167,0.372270500000013,275.9487087,276.3209792,"nuP20",21,"m","solo",1,"c"
"Old Drop",172,0.605026800000019,283.3579486,283.9629754,"nuP20",21,"m","solo",1,"c"
"Old Drop",175,0.79003560000001,286.4310235,287.2210591,"nuP20",21,"m","solo",1,"c"
"Old Drop",178,0.377121199999976,295.3054836,295.6826048,"nuP20",21,"m","solo",1,"c"
"Old Drop",180,0.453019600000005,298.0514583,298.5044779,"nuP20",21,"m","solo",1,"c"
"Grab",831,0.2701061,2.5091447,2.7792508,"nuP10",21,"m","solo",2,"c"
"Grab",833,0.3752304,5.1151923,5.4904227,"nuP10",21,"m","solo",2,"c"
"Grab",836,0.507022600000001,9.1032874,9.61031,"nuP10",21,"m","solo",2,"c"
"Grab",838,0.2660122,11.8904059,12.1564181,"nuP10",21,"m","solo",2,"c"
"Grab",841,0.0200013000000006,15.4558284,15.4758297,"nuP10",21,"m","solo",2,"c"
"Grab",843,0.395580600000002,20.5309438,20.9265244,"nuP10",21,"m","solo",2,"c"
"Grab",846,0.3180148,23.7231602,24.041175,"nuP10",21,"m","solo",2,"c"
"Grab",848,0.341002,26.5720725,26.9130745,"nuP10",21,"m","solo",2,"c"
"Grab",853,0.163727299999998,41.4028755,41.5666028,"nuP10",21,"m","solo",2,"c"
"Grab",862,0.151007299999996,54.9610204,55.1120277,"nuP10",21,"m","solo",2,"c"
"Grab",866,0.0970039999999983,61.3053474,61.4023514,"nuP10",21,"m","solo",2,"c"
"Grab",868,0.2960274,63.6804477,63.9764751,"nuP10",21,"m","solo",2,"c"
"Grab",869,0.548375500000006,65.3067856,65.8551611,"nuP10",21,"m","solo",2,"c"
"Grab",871,0.559827099999993,67.0386053,67.5984324,"nuP10",21,"m","solo",2,"c"
"Grab",873,0.244036700000009,69.1888123,69.432849,"nuP10",21,"m","solo",2,"c"
"Grab",875,0.201009099999993,70.8551027,71.0561118,"nuP10",21,"m","solo",2,"c"
"Grab",876,0.36901619999999,72.1711578,72.540174,"nuP10",21,"m","solo",2,"c"
"Grab",880,0.187852100000001,81.5517832,81.7396353,"nuP10",21,"m","solo",2,"c"
"Grab",882,0.446020300000001,83.415882,83.8619023,"nuP10",21,"m","solo",2,"c"
"Grab",884,0.118006099999988,86.3200053,86.4380114,"nuP10",21,"m","solo",2,"c"
"Grab",887,0.0750023000000084,88.3948681,88.4698704,"nuP10",21,"m","solo",2,"c"
"Grab",889,0.241385600000001,90.2673014,90.508687,"nuP10",21,"m","solo",2,"c"
"Grab",891,0.228010400000002,92.5617913,92.7898017,"nuP10",21,"m","solo",2,"c"
"Grab",893,0.118612600000006,101.5237078,101.6423204,"nuP10",21,"m","solo",2,"c"
"Grab",896,0.142006500000008,111.7522032,111.8942097,"nuP10",21,"m","solo",2,"c"
"Grab",898,0.276023100000003,113.9716914,114.2477145,"nuP10",21,"m","solo",2,"c"
"Grab",900,0.164008100000004,115.9837143,116.1477224,"nuP10",21,"m","solo",2,"c"
"Grab",903,0.151154300000002,119.0054936,119.1566479,"nuP10",21,"m","solo",2,"c"
"Grab",906,0.0410016000000013,123.0481428,123.0891444,"nuP10",21,"m","solo",2,"c"
"Grab",908,0.0780029999999954,129.7095133,129.7875163,"nuP10",21,"m","solo",2,"c"
"Grab",910,0.387016599999981,132.9197579,133.3067745,"nuP10",21,"m","solo",2,"c"
"Grab",913,0.194009600000015,134.7088322,134.9028418,"nuP10",21,"m","solo",2,"c"
"Grab",914,0.247053300000005,137.1769368,137.4239901,"nuP10",21,"m","solo",2,"c"
"Grab",919,0.289012899999989,145.8343192,146.1233321,"nuP10",21,"m","solo",2,"c"
"Grab",921,0.226009500000004,147.1823763,147.4083858,"nuP10",21,"m","solo",2,"c"
"Grab",923,0.075004100000001,149.5434172,149.6184213,"nuP10",21,"m","solo",2,"c"
"Grab",924,0.195505499999996,153.4358085,153.631314,"nuP10",21,"m","solo",2,"c"
