"sequenceNum","cubeColor","moveTime","startTime","endTime","Participant","Age","Sex","Condition","Trial","Group"
184,"Blue",0.2640016,18.1539134,18.417915,"nuP14",21,"m","solo",2,"e"
186,"Blue",0.0410016999999989,22.584788,22.6257897,"nuP14",21,"m","solo",2,"e"
188,"Blue",0.1080018,24.4096492,24.517651,"nuP14",21,"m","solo",2,"e"
190,"Red",0.0850010000000019,26.5646642,26.6496652,"nuP14",21,"m","solo",2,"e"
194,"Gold",0.119951899999997,32.2048081,32.32476,"nuP14",21,"m","solo",2,"e"
196,"Red",0.385118800000001,34.0943228,34.4794416,"nuP14",21,"m","solo",2,"e"
197,"Red",0.164576099999998,37.2250352,37.3896113,"nuP14",21,"m","solo",2,"e"
200,"Gold",0.387000999999998,39.6888577,40.0758587,"nuP14",21,"m","solo",2,"e"
203,"Gold",0.219758899999995,42.6639806,42.8837395,"nuP14",21,"m","solo",2,"e"
207,"Gold",0.119331499999994,47.0972543,47.2165858,"nuP14",21,"m","solo",2,"e"
209,"Red",0.0419995000000029,50.5159594,50.5579589,"nuP14",21,"m","solo",2,"e"
210,"Red",0.574003099999999,54.9186378,55.4926409,"nuP14",21,"m","solo",2,"e"
212,"Red",0.2305992,57.4053816,57.6359808,"nuP14",21,"m","solo",2,"e"
213,"Red",0.130004699999994,60.1715439,60.3015486,"nuP14",21,"m","solo",2,"e"
214,"Red",0.287957500000005,62.6019703,62.8899278,"nuP14",21,"m","solo",2,"e"
216,"Red",0.149988399999998,65.3939292,65.5439176,"nuP14",21,"m","solo",2,"e"
218,"Red",0.194280000000006,70.8239969,71.0182769,"nuP14",21,"m","solo",2,"e"
221,"Gold",0.0850028000000123,73.3430916,73.4280944,"nuP14",21,"m","solo",2,"e"
224,"Gold",0.184828800000005,75.4089441,75.5937729,"nuP14",21,"m","solo",2,"e"
225,"Blue",0.452001900000013,78.0627797,78.5147816,"nuP14",21,"m","solo",2,"e"
227,"Blue",0.366000799999995,80.5617876,80.9277884,"nuP14",21,"m","solo",2,"e"
228,"Blue",0.382083199999997,86.8508857,87.2329689,"nuP14",21,"m","solo",2,"e"
229,"Blue",0.18800259999999,88.8587839,89.0467865,"nuP14",21,"m","solo",2,"e"
231,"Blue",0.250584799999999,94.9441016,95.1946864,"nuP14",21,"m","solo",2,"e"
233,"Blue",0.310030400000002,98.0407934,98.3508238,"nuP14",21,"m","solo",2,"e"
235,"White",0.672507500000009,111.4664009,112.1389084,"nuP14",21,"m","solo",2,"e"
237,"White",0.350001599999999,115.6809205,116.0309221,"nuP14",21,"m","solo",2,"e"
239,"White",0.262669400000007,117.4117115,117.6743809,"nuP14",21,"m","solo",2,"e"
241,"White",0.222682600000013,119.5839858,119.8066684,"nuP14",21,"m","solo",2,"e"
243,"Red",0.220816099999993,121.8409127,122.0617288,"nuP14",21,"m","solo",2,"e"
245,"White",0.35191189999999,123.4165614,123.7684733,"nuP14",21,"m","solo",2,"e"
247,"White",0.323382000000009,129.4798349,129.8032169,"nuP14",21,"m","solo",2,"e"
248,"White",0.262895600000007,132.2280798,132.4909754,"nuP14",21,"m","solo",2,"e"
252,"Red",0.319931199999985,141.1107896,141.4307208,"nuP14",21,"m","solo",2,"e"
254,"White",0.563857299999995,145.1418674,145.7057247,"nuP14",21,"m","solo",2,"e"
256,"White",0.706017199999991,149.6747329,150.3807501,"nuP14",21,"m","solo",2,"e"
258,"Blue",0.0640011000000129,152.7178257,152.7818268,"nuP14",21,"m","solo",2,"e"
260,"White",0.436520900000005,156.2462089,156.6827298,"nuP14",21,"m","solo",2,"e"
262,"Red",0.543002800000011,159.5378184,160.0808212,"nuP14",21,"m","solo",2,"e"
264,"Red",0.286000799999982,162.6032245,162.8892253,"nuP14",21,"m","solo",2,"e"
266,"Red",0.240001299999989,164.8462318,165.0862331,"nuP14",21,"m","solo",2,"e"
267,"White",0.330999300000002,171.7720008,172.1030001,"nuP14",21,"m","solo",2,"e"
269,"White",0.329002300000013,175.7528748,176.0818771,"nuP14",21,"m","solo",2,"e"
273,"Red",0.478767199999993,180.9230947,181.4018619,"nuP14",21,"m","solo",2,"e"
274,"Red",0.130001499999992,183.7931591,183.9231606,"nuP14",21,"m","solo",2,"e"
276,"White",0.0510013999999899,187.0369483,187.0879497,"nuP14",21,"m","solo",2,"e"
278,"Red",0.205001699999997,188.766577,188.9715787,"nuP14",21,"m","solo",2,"e"
280,"White",0.205843000000016,193.2444305,193.4502735,"nuP14",21,"m","solo",2,"e"
282,"White",0.185065399999985,195.9638978,196.1489632,"nuP14",21,"m","solo",2,"e"
284,"White",0.0411600000000192,198.6602429,198.7014029,"nuP14",21,"m","solo",2,"e"
286,"White",0.330002400000012,202.9610339,203.2910363,"nuP14",21,"m","solo",2,"e"
288,"Red",0.256012800000008,207.9737726,208.2297854,"nuP14",21,"m","solo",2,"e"
290,"Red",0.0800031999999931,213.6588792,213.7388824,"nuP14",21,"m","solo",2,"e"
291,"Red",0.272828500000003,215.9686356,216.2414641,"nuP14",21,"m","solo",2,"e"
292,"Red",0.29916990000001,218.5633561,218.862526,"nuP14",21,"m","solo",2,"e"
294,"White",0.225000999999992,220.36613,220.591131,"nuP14",21,"m","solo",2,"e"
295,"White",0.391000999999989,220.6471308,221.0381318,"nuP14",21,"m","solo",2,"e"
297,"Red",0.45100979999998,229.0686822,229.519692,"nuP14",21,"m","solo",2,"e"
298,"Blue",0.374001300000003,234.0048911,234.3788924,"nuP14",21,"m","solo",2,"e"
300,"Blue",0.562968500000011,235.9608969,236.5238654,"nuP14",21,"m","solo",2,"e"
