"TimeStamp","Participant","Condition","Trial","Age","Gender","Group","TransferEvent","StartTime","EndTime","StartPosX","StartPosY","StartPosZ","EndPosX","EndPosY","EndPosZ","B2P","B2V","P2V","P2B","V2P","V2B"
637981626794471760,"P21","co","1",25,"m","c","V2P",637981626794132657,637981626794471760,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,33.9103,NA
637981626833752309,"P21","co","1",25,"m","c","P2B",637981626827449180,637981626833752309,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,630.3129,NA,NA
637981626876979962,"P21","co","1",25,"m","c","B2P",637981626874865692,637981626876979962,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,211.427,NA,NA,NA,NA,NA
637981626898290751,"P21","co","1",25,"m","c","P2V",637981626897841963,637981626898290751,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,44.8788,NA,NA,NA
637981626919721336,"P21","co","1",25,"m","c","V2P",637981626919392220,637981626919721336,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,32.9116,NA
637981626971698719,"P21","co","1",25,"m","c","P2V",637981626971589015,637981626971698719,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,10.9704,NA,NA,NA
637981626980135920,"P21","co","1",25,"m","c","V2P",637981626979926486,637981626980135920,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,20.9434,NA
637981626983480246,"P21","co","1",25,"m","c","P2B",637981626983360577,637981626983480246,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,11.9669,NA,NA
637981626990805542,"P21","co","1",25,"m","c","B2P",637981626990695847,637981626990805542,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,10.9695,NA,NA,NA,NA,NA
637981627001791479,"P21","co","1",25,"m","c","P2V",637981627001462668,637981627001791479,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,32.8811,NA,NA,NA
637981627011355648,"P21","co","1",25,"m","c","V2B",637981627009011970,637981627011355648,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,NA,NA,234.3678
637981627029455378,"P21","co","1",25,"m","c","B2P",637981627027912801,637981627029455378,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,154.2577,NA,NA,NA,NA,NA
637981627032784173,"P21","co","1",25,"m","c","P2V",637981627032574737,637981627032784173,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,20.9436,NA,NA,NA
637981627040328856,"P21","co","1",25,"m","c","V2P",637981627040109457,637981627040328856,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,21.9399,NA
637981627063333272,"P21","co","1",25,"m","c","P2V",637981627063223577,637981627063333272,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,10.9695,NA,NA,NA
637981627069770951,"P21","co","1",25,"m","c","V2P",637981627069651278,637981627069770951,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,11.9673,NA
637981627134633692,"P21","co","1",25,"m","c","P2B",637981627130620584,637981627134633692,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,401.3108,NA,NA
637981627191037630,"P21","co","1",25,"m","c","B2P",637981627190828198,637981627191037630,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,20.9432,NA,NA,NA,NA,NA
637981627197256204,"P21","co","1",25,"m","c","P2V",637981627196927093,637981627197256204,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,32.9111,NA,NA,NA
637981627205023860,"P21","co","1",25,"m","c","V2P",637981627204804176,637981627205023860,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,21.9684,NA
637981627222795979,"P21","co","1",25,"m","c","P2B",637981627218687078,637981627222795979,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,410.8901,NA,NA
637981627238014291,"P21","co","1",25,"m","c","B2P",637981627237904589,637981627238014291,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,10.9702,NA,NA,NA,NA,NA
637981627239899206,"P21","co","1",25,"m","c","P2V",637981627238792196,637981627239899206,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,110.701,NA,NA,NA
637981627248233295,"P21","co","1",25,"m","c","V2P",637981627248013883,637981627248233295,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,21.9412,NA
637981627252561594,"P21","co","1",25,"m","c","P2V",637981627252222521,637981627252561594,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,33.9073,NA,NA,NA
637981627264450978,"P21","co","1",25,"m","c","V2B",637981627260341078,637981627264450978,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,NA,NA,410.99
637981627273885529,"P21","co","1",25,"m","c","B2P",637981627273785815,637981627273885529,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,9.9714,NA,NA,NA,NA,NA
637981627277220975,"P21","co","1",25,"m","c","P2V",637981627276779166,637981627277220975,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,44.1809,NA,NA,NA
637981627289102947,"P21","co","1",25,"m","c","V2B",637981627285548466,637981627289102947,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,NA,NA,355.4481
637981627298537764,"P21","co","1",25,"m","c","B2P",637981627296314067,637981627298537764,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,222.3697,NA,NA,NA,NA,NA
637981627324302645,"P21","co","1",25,"m","c","P2B",637981627317526116,637981627324302645,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,677.6529,NA,NA
637981627342199618,"P21","co","1",25,"m","c","B2P",637981627340414439,637981627342199618,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,178.5179,NA,NA,NA,NA,NA
637981627343077251,"P21","co","1",25,"m","c","P2V",637981627342518759,637981627343077251,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,55.8492,NA,NA,NA
637981627351973212,"P21","co","1",25,"m","c","V2P",637981627351624147,637981627351973212,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,34.9065,NA
637981627379729830,"P21","co","1",25,"m","c","P2B",637981627376727947,637981627379729830,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,300.1883,NA,NA
637981627433359452,"P21","co","1",25,"m","c","B2P",637981627433259718,637981627433359452,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,9.9734,NA,NA,NA,NA,NA
637981627438026986,"P21","co","1",25,"m","c","P2V",637981627437697878,637981627438026986,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,32.9108,NA,NA,NA
637981627447466846,"P21","co","1",25,"m","c","V2P",637981627447357448,637981627447466846,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,10.9398,NA
637981627456021498,"P21","co","1",25,"m","c","P2B",637981627453458426,637981627456021498,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,256.3072,NA,NA
637981627481560228,"P21","co","1",25,"m","c","B2P",637981627476117993,637981627481560228,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,544.2235,NA,NA,NA,NA,NA
637981627509552103,"P21","co","1",25,"m","c","P2B",637981627506339063,637981627509552103,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,321.304,NA,NA
637981627528219060,"P21","co","1",25,"m","c","B2P",637981627524208032,637981627528219060,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,401.1028,NA,NA,NA,NA,NA
637981627569603541,"P21","co","1",25,"m","c","P2B",637981627551193220,637981627569603541,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,1841.0321,NA,NA
637981627579401604,"P21","co","1",25,"m","c","B2P",637981627576858473,637981627579401604,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,254.3131,NA,NA,NA,NA,NA
637981627580957398,"P21","co","1",25,"m","c","P2V",637981627580737983,637981627580957398,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,21.9415,NA,NA,NA
637981627588847042,"P21","co","1",25,"m","c","V2P",637981627588617373,637981627588847042,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,22.9669,NA
637981627612727608,"P21","co","1",25,"m","c","P2B",637981627609396613,637981627612727608,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,333.0995,NA,NA
637981627642040636,"P21","co","1",25,"m","c","B2P",637981627641940903,637981627642040636,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,9.9733,NA,NA,NA,NA,NA
637981627644154924,"P21","co","1",25,"m","c","P2V",637981627643815841,637981627644154924,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,33.9083,NA,NA,NA
637981627651033268,"P21","co","1",25,"m","c","V2P",637981627650594452,637981627651033268,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,43.8816,NA
637981627656044524,"P21","co","1",25,"m","c","P2V",637981627655605712,637981627656044524,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,43.8812,NA,NA,NA
637981627666702249,"P21","co","1",25,"m","c","V2P",637981627666374146,637981627666702249,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,32.8103,NA
637981627692236603,"P21","co","1",25,"m","c","P2V",637981627691917464,637981627692236603,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,31.9139,NA,NA,NA
637981627699881821,"P21","co","1",25,"m","c","V2P",637981627698116589,637981627699881821,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,176.5232,NA
637981627702016097,"P21","co","1",25,"m","c","P2B",637981627701792082,637981627702016097,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,22.4015,NA,NA
637981627713554929,"P21","co","1",25,"m","c","B2P",637981627711001819,637981627713554929,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,255.311,NA,NA,NA,NA,NA
637981627732334463,"P21","co","1",25,"m","c","P2B",637981627728337096,637981627732334463,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,399.7367,NA,NA
637981628444757976,"P21","co","2",25,"m","c","P2V",637981628438100100,637981628444757976,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,665.7876,NA,NA,NA
637981628459643978,"P21","co","2",25,"m","c","V2P",637981628459324845,637981628459643978,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,31.9133,NA
637981628483270517,"P21","co","2",25,"m","c","P2V",637981628483041137,637981628483270517,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,22.938,NA,NA,NA
637981628489629745,"P21","co","2",25,"m","c","V2P",637981628489410335,637981628489629745,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,21.941,NA
637981628499396370,"P21","co","2",25,"m","c","P2B",637981628491514650,637981628499396370,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,788.172,NA,NA
637981628513178588,"P21","co","2",25,"m","c","B2P",637981628512630069,637981628513178588,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,54.8519,NA,NA,NA,NA,NA
637981628549256811,"P21","co","2",25,"m","c","P2V",637981628548698316,637981628549256811,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,55.8495,NA,NA,NA
637981628570376556,"P21","co","2",25,"m","c","V2B",637981628559379492,637981628570376556,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,NA,NA,1099.7064
637981628579471245,"P21","co","2",25,"m","c","B2P",637981628579372248,637981628579471245,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,9.8997,NA,NA,NA,NA,NA
637981628603352600,"P21","co","2",25,"m","c","P2V",637981628602584675,637981628603352600,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,76.7925,NA,NA,NA
637981628612679994,"P21","co","2",25,"m","c","V2P",637981628612470561,637981628612679994,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,20.9433,NA
637981628631783495,"P21","co","2",25,"m","c","P2B",637981628628113418,637981628631783495,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,367.0077,NA,NA
637981628653117781,"P21","co","2",25,"m","c","B2P",637981628650667531,637981628653117781,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,245.025,NA,NA,NA,NA,NA
637981628668762532,"P21","co","2",25,"m","c","P2B",637981628665055407,637981628668762532,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,370.7125,NA,NA
637981628689873751,"P21","co","2",25,"m","c","B2P",637981628685653463,637981628689873751,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,422.0288,NA,NA,NA,NA,NA
637981628705746809,"P21","co","2",25,"m","c","V2P",637981628705527405,637981628705746809,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,21.9404,NA
637981628718751838,"P21","co","2",25,"m","c","P2B",637981628718522456,637981628718751838,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,22.9382,NA,NA
637981628737749766,"P21","co","2",25,"m","c","B2P",637981628737620118,637981628737749766,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,12.9648,NA,NA,NA,NA,NA
637981628749498515,"P21","co","2",25,"m","c","P2B",637981628747055119,637981628749498515,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,244.3396,NA,NA
637981628783042189,"P21","co","2",25,"m","c","B2P",637981628782723058,637981628783042189,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,31.9131,NA,NA,NA,NA,NA
637981628808589380,"P21","co","2",25,"m","c","P2B",637981628792032978,637981628808589380,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,1655.6402,NA,NA
637981628820023593,"P21","co","2",25,"m","c","B2P",637981628812144882,637981628820023593,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,787.8711,NA,NA,NA,NA,NA
637981628831698707,"P21","co","2",25,"m","c","V2P",637981628831239948,637981628831698707,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,45.8759,NA
637981628890439944,"P21","co","2",25,"m","c","P2V",637981628890340209,637981628890439944,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,9.9735,NA,NA,NA
637981628901110020,"P21","co","2",25,"m","c","V2P",637981628900760963,637981628901110020,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,34.9057,NA
637981628917297147,"P21","co","2",25,"m","c","P2V",637981628916738655,637981628917297147,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,55.8492,NA,NA,NA
637981628929634247,"P21","co","2",25,"m","c","V2B",637981628923864453,637981628929634247,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,NA,NA,576.9794
637981629007275765,"P21","co","2",25,"m","c","B2P",637981629002838881,637981629007275765,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,443.6884,NA,NA,NA,NA,NA
637981629014177112,"P21","co","2",25,"m","c","P2V",637981629013708386,637981629014177112,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,46.8726,NA,NA,NA
637981629021563607,"P21","co","2",25,"m","c","V2P",637981629021114813,637981629021563607,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,44.8794,NA
637981629053590865,"P21","co","2",25,"m","c","P2B",637981629048923486,637981629053590865,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,466.7379,NA,NA
637981629185739714,"P21","co","2",25,"m","c","B2P",637981629181077242,637981629185739714,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,466.2472,NA,NA,NA,NA,NA
637981629194296626,"P21","co","2",25,"m","c","P2V",637981629193618462,637981629194296626,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,67.8164,NA,NA,NA
637981629196619586,"P21","co","2",25,"m","c","V2P",637981629195952186,637981629196619586,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,66.74,NA
637981629202614923,"P21","co","2",25,"m","c","P2V",637981629202285815,637981629202614923,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,32.9108,NA,NA,NA
637981629210184139,"P21","co","2",25,"m","c","V2P",637981629209406567,637981629210184139,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,77.7572,NA
637981629223728737,"P21","co","2",25,"m","c","P2B",637981629223619032,637981629223728737,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,10.9705,NA,NA
637981629273927625,"P21","co","2",25,"m","c","B2P",637981629271803371,637981629273927625,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,212.4254,NA,NA,NA,NA,NA
637981629278028449,"P21","co","2",25,"m","c","P2V",637981629277809040,637981629278028449,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,21.9409,NA,NA,NA
637981629291913082,"P21","co","2",25,"m","c","V2P",637981629291464018,637981629291913082,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,44.9064,NA
637981629312233557,"P21","co","2",25,"m","c","P2B",637981629310568059,637981629312233557,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,166.5498,NA,NA
637981629333790594,"P21","co","2",25,"m","c","B2P",637981629332115126,637981629333790594,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,167.5468,NA,NA,NA,NA,NA
637981629362650865,"P21","co","2",25,"m","c","P2B",637981629360217438,637981629362650865,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,243.3427,NA,NA
637981629377426200,"P21","co","2",25,"m","c","B2P",637981629377316485,637981629377426200,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,10.9715,NA,NA,NA,NA,NA
637981629389192957,"P21","co","2",25,"m","c","P2V",637981629388754146,637981629389192957,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,43.8811,NA,NA,NA
637981629396861687,"P21","co","2",25,"m","c","V2P",637981629396412904,637981629396861687,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,44.8783,NA
637981629415085942,"P21","co","2",25,"m","c","P2B",637981629412962369,637981629415085942,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,212.3573,NA,NA
637981629437178216,"P21","co","2",25,"m","c","B2P",637981629432520811,637981629437178216,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,465.7405,NA,NA,NA,NA,NA
637981629439063132,"P21","co","2",25,"m","c","P2V",637981629438295207,637981629439063132,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,76.7925,NA,NA,NA
637981629441172505,"P21","co","2",25,"m","c","V2P",637981629440838336,637981629441172505,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,33.4169,NA
637981629463157716,"P21","co","2",25,"m","c","P2B",637981629460938644,637981629463157716,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,221.9072,NA,NA
637981629478154755,"P21","co","2",25,"m","c","B2P",637981629476159857,637981629478154755,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,199.4898,NA,NA,NA,NA,NA
637981629498703251,"P21","co","2",25,"m","c","P2V",637981629498264435,637981629498703251,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,43.8816,NA,NA,NA
637981629502582766,"P21","co","2",25,"m","c","V2P",637981629502253650,637981629502582766,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,32.9116,NA
637981629511463624,"P21","co","2",25,"m","c","P2V",637981629511024531,637981629511463624,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,43.9093,NA,NA,NA
637981629514923988,"P21","co","2",25,"m","c","V2P",637981629514684639,637981629514923988,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,23.9349,NA
637981629541131772,"P21","co","2",25,"m","c","P2B",637981629530239305,637981629541131772,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,1089.2467,NA,NA
637981629565564921,"P21","co","2",25,"m","c","B2P",637981629559012599,637981629565564921,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,655.2322,NA,NA,NA,NA,NA
637981629573326917,"P21","co","2",25,"m","c","P2V",637981629572997806,637981629573326917,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,32.9111,NA,NA,NA
637981629580004819,"P21","co","2",25,"m","c","V2P",637981629579885141,637981629580004819,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,11.9678,NA
637981629585430167,"P21","co","2",25,"m","c","P2B",637981629585001321,637981629585430167,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,42.8846,NA,NA
