"TimeStamp","Participant","Condition","Trial","Age","Gender","Group","DurationEvent","DurationTime","StartTime","EndTime"
637958193947147220,"P6","s","1",23,"m","e","Play",562.1256,637958193941525964,637958193947147220
637958193951158132,"P6","s","1",23,"m","e","View",401.0912,637958193947147220,637958193951158132
637958193960700266,"P6","s","1",23,"m","e","Play",954.2134,637958193951158132,637958193960700266
637958193964711172,"P6","s","1",23,"m","e","View",401.0906,637958193960700266,637958193964711172
637958193971692735,"P6","s","1",23,"m","e","Play",698.1563,637958193964711172,637958193971692735
637958193977304004,"P6","s","1",23,"m","e","Build",561.1269,637958193971692735,637958193977304004
637958193996238254,"P6","s","1",23,"m","e","Play",1893.425,637958193977304004,637958193996238254
637958194015387722,"P6","s","1",23,"m","e","Build",1914.9468,637958193996238254,637958194015387722
637958194029321700,"P6","s","1",23,"m","e","Play",1393.3978,637958194015387722,637958194029321700
637958194042704701,"P6","s","1",23,"m","e","Build",1338.3001,637958194029321700,637958194042704701
637958194061924017,"P6","s","1",23,"m","e","Play",1921.9316,637958194042704701,637958194061924017
637958194066148468,"P6","s","1",23,"m","e","Build",422.4451,637958194061924017,637958194066148468
637958194078551260,"P6","s","1",23,"m","e","Play",1240.2792,637958194066148468,637958194078551260
637958194086132954,"P6","s","1",23,"m","e","Build",758.1694,637958194078551260,637958194086132954
637958194099635995,"P6","s","1",23,"m","e","Play",1350.3041,637958194086132954,637958194099635995
637958194128882560,"P6","s","1",23,"m","e","Play",1766.3959,637958194111218601,637958194128882560
637958194132903463,"P6","s","1",23,"m","e","Build",402.0903,637958194128882560,637958194132903463
637958194149847272,"P6","s","1",23,"m","e","Play",1694.3809,637958194132903463,637958194149847272
637958194159219380,"P6","s","1",23,"m","e","Build",937.2108,637958194149847272,637958194159219380
637958194173602606,"P6","s","1",23,"m","e","Play",1438.3226,637958194159219380,637958194173602606
637958194181274329,"P6","s","1",23,"m","e","Build",767.1723,637958194173602606,637958194181274329
637958194189706224,"P6","s","1",23,"m","e","Play",843.1895,637958194181274329,637958194189706224
637958194190856481,"P6","s","1",23,"m","e","View",115.0257,637958194189706224,637958194190856481
637958194199068340,"P6","s","1",23,"m","e","Play",821.1859,637958194190856481,637958194199068340
637958194208630484,"P6","s","1",23,"m","e","Build",956.2144,637958194199068340,637958194208630484
637958194221703413,"P6","s","1",23,"m","e","Play",1307.2929,637958194208630484,637958194221703413
637958194232925934,"P6","s","1",23,"m","e","Build",1122.2521,637958194221703413,637958194232925934
637958194246248927,"P6","s","1",23,"m","e","Play",1332.2993,637958194232925934,637958194246248927
637958194323016167,"P6","s","1",23,"m","e","Play",6495.4585,637958194258061582,637958194323016167
637958194328457395,"P6","s","1",23,"m","e","Build",544.1228,637958194323016167,637958194328457395
637958194339669911,"P6","s","1",23,"m","e","Play",1121.2516,637958194328457395,637958194339669911
637958194355558551,"P6","s","1",23,"m","e","Build",1588.864,637958194339669911,637958194355558551
637958194376538351,"P6","s","1",23,"m","e","Play",2097.98,637958194355558551,637958194376538351
637958194380017549,"P6","s","1",23,"m","e","Build",347.9198,637958194376538351,637958194380017549
637958194394898286,"P6","s","1",23,"m","e","Play",1488.0737,637958194380017549,637958194394898286
637958194402740037,"P6","s","1",23,"m","e","Build",784.1751,637958194394898286,637958194402740037
637958195575153095,"P6","s","2",26,"m","e","Play",177.0404,637958195573382691,637958195575153095
637958195584265136,"P6","s","2",26,"m","e","View",911.2041,637958195575153095,637958195584265136
637958195595597690,"P6","s","2",26,"m","e","Play",1133.2554,637958195584265136,637958195595597690
637958195652914386,"P6","s","2",26,"m","e","View",5731.6696,637958195595597690,637958195652914386
637958195664476981,"P6","s","2",26,"m","e","Play",1156.2595,637958195652914386,637958195664476981
637958195698064524,"P6","s","2",26,"m","e","Build",3358.7543,637958195664476981,637958195698064524
637958195702285482,"P6","s","2",26,"m","e","Play",422.0958,637958195698064524,637958195702285482
637958195710327284,"P6","s","2",26,"m","e","View",804.1802,637958195702285482,637958195710327284
637958195727941242,"P6","s","2",26,"m","e","Play",1761.3958,637958195710327284,637958195727941242
637958195743604760,"P6","s","2",26,"m","e","Play",699.1566,637958195736613194,637958195743604760
637958195749486079,"P6","s","2",26,"m","e","View",588.1319,637958195743604760,637958195749486079
637958195779352791,"P6","s","2",26,"m","e","Play",2986.6712,637958195749486079,637958195779352791
637958195790805361,"P6","s","2",26,"m","e","Play",945.2121,637958195781353240,637958195790805361
637958195800387524,"P6","s","2",26,"m","e","Build",958.2163,637958195790805361,637958195800387524
637958195809029457,"P6","s","2",26,"m","e","Play",864.1933,637958195800387524,637958195809029457
637958195818381554,"P6","s","2",26,"m","e","Build",935.2097,637958195809029457,637958195818381554
637958195831284464,"P6","s","2",26,"m","e","Play",1290.291,637958195818381554,637958195831284464
637958195838165998,"P6","s","2",26,"m","e","Build",688.1534,637958195831284464,637958195838165998
637958195851118935,"P6","s","2",26,"m","e","Play",1295.2937,637958195838165998,637958195851118935
637958195862661500,"P6","s","2",26,"m","e","Build",1154.2565,637958195851118935,637958195862661500
637958195877764895,"P6","s","2",26,"m","e","Play",1510.3395,637958195862661500,637958195877764895
637958195897309283,"P6","s","2",26,"m","e","Build",1954.4388,637958195877764895,637958195897309283
637958195913322884,"P6","s","2",26,"m","e","Play",1601.3601,637958195897309283,637958195913322884
637958195921904814,"P6","s","2",26,"m","e","Build",858.193,637958195913322884,637958195921904814
637958195940188922,"P6","s","2",26,"m","e","Play",1828.4108,637958195921904814,637958195940188922
637958195948880877,"P6","s","2",26,"m","e","Build",869.1955,637958195940188922,637958195948880877
637958195959383236,"P6","s","2",26,"m","e","Play",1050.2359,637958195948880877,637958195959383236
637958195963844232,"P6","s","2",26,"m","e","Build",446.0996,637958195959383236,637958195963844232
637958195969445494,"P6","s","2",26,"m","e","Play",560.1262,637958195963844232,637958195969445494
637958195977096152,"P6","s","2",26,"m","e","Build",765.0658,637958195969445494,637958195977096152
637958195991835666,"P6","s","2",26,"m","e","Play",1473.9514,637958195977096152,637958195991835666
637958196001487839,"P6","s","2",26,"m","e","Build",965.2173,637958195991835666,637958196001487839
637958196015370953,"P6","s","2",26,"m","e","Play",1388.3114,637958196001487839,637958196015370953
637958196026819104,"P6","s","2",26,"m","e","Build",1144.8151,637958196015370953,637958196026819104
637958196044039629,"P6","s","2",26,"m","e","Play",1722.0525,637958196026819104,637958196044039629
637958196047490437,"P6","s","2",26,"m","e","Build",345.0808,637958196044039629,637958196047490437
637958196068160689,"P6","s","2",26,"m","e","Play",2067.0252,637958196047490437,637958196068160689
637958196079735657,"P6","s","2",26,"m","e","Build",1157.4968,637958196068160689,637958196079735657
637958196091348257,"P6","s","2",26,"m","e","Play",1161.26,637958196079735657,637958196091348257
637958196099360065,"P6","s","2",26,"m","e","Build",801.1808,637958196091348257,637958196099360065
637958196117384108,"P6","s","2",26,"m","e","Play",1802.4043,637958196099360065,637958196117384108
637958196126776224,"P6","s","2",26,"m","e","Build",939.2116,637958196117384108,637958196126776224
637958196151701822,"P6","s","2",26,"m","e","Play",2492.5598,637958196126776224,637958196151701822
637958196156983009,"P6","s","2",26,"m","e","Build",528.1187,637958196151701822,637958196156983009
637958196173856794,"P6","s","2",26,"m","e","Play",1687.3785,637958196156983009,637958196173856794
637958196182528743,"P6","s","2",26,"m","e","Build",867.1949,637958196173856794,637958196182528743
637958196195791725,"P6","s","2",26,"m","e","Play",1326.2982,637958196182528743,637958196195791725
637958196203973559,"P6","s","2",26,"m","e","Build",818.1834,637958196195791725,637958196203973559
637958196214625957,"P6","s","2",26,"m","e","Play",1065.2398,637958196203973559,637958196214625957
637958196224448160,"P6","s","2",26,"m","e","Build",982.2203,637958196214625957,637958196224448160
637958196236060771,"P6","s","2",26,"m","e","Play",1161.2611,637958196224448160,637958196236060771
637958196244172586,"P6","s","2",26,"m","e","Build",811.1815,637958196236060771,637958196244172586
637958196253944784,"P6","s","2",26,"m","e","Play",977.2198,637958196244172586,637958196253944784
637958196264617191,"P6","s","2",26,"m","e","Build",1067.2407,637958196253944784,637958196264617191
637958196284311607,"P6","s","2",26,"m","e","Play",1969.4416,637958196264617191,637958196284311607
637958196293703720,"P6","s","2",26,"m","e","Build",939.2113,637958196284311607,637958196293703720
637958196305976477,"P6","s","2",26,"m","e","Play",1227.2757,637958196293703720,637958196305976477
637958196322750241,"P6","s","2",26,"m","e","Build",1677.3764,637958196305976477,637958196322750241
637958196343834980,"P6","s","2",26,"m","e","Play",2108.4739,637958196322750241,637958196343834980
637958196346835675,"P6","s","2",26,"m","e","View",300.0695,637958196343834980,637958196346835675
637958196354277322,"P6","s","2",26,"m","e","Play",744.1647,637958196346835675,637958196354277322
637958196389375209,"P6","s","2",26,"m","e","Play",721.1622,637958196382163587,637958196389375209
637958196393816207,"P6","s","2",26,"m","e","View",444.0998,637958196389375209,637958196393816207
637958196412024492,"P6","s","2",26,"m","e","Play",1820.8285,637958196393816207,637958196412024492
637958198224755322,"P6","co","1",23,"m","e","View",222.0487,637958198222534835,637958198224755322
637958198228106076,"P6","co","1",23,"m","e","Play",335.0754,637958198224755322,637958198228106076
637958198235237679,"P6","co","1",23,"m","e","View",713.1603,637958198228106076,637958198235237679
637958198364366687,"P6","co","1",23,"m","e","Play",12912.9008,637958198235237679,637958198364366687
637958198371858370,"P6","co","1",23,"m","e","View",749.1683,637958198364366687,637958198371858370
637958198430231482,"P6","co","1",23,"m","e","Play",5837.3112,637958198371858370,637958198430231482
637958198434622463,"P6","co","1",23,"m","e","View",439.0981,637958198430231482,637958198434622463
637958198453556717,"P6","co","1",23,"m","e","Play",1893.4254,637958198434622463,637958198453556717
637958198462678769,"P6","co","1",23,"m","e","Build",912.2052,637958198453556717,637958198462678769
637958198478212256,"P6","co","1",23,"m","e","Play",1553.3487,637958198462678769,637958198478212256
637958198481850098,"P6","co","1",23,"m","e","View",363.7842,637958198478212256,637958198481850098
637958198488901709,"P6","co","1",23,"m","e","Play",705.1611,637958198481850098,637958198488901709
637958198500200180,"P6","co","1",23,"m","e","Build",1129.8471,637958198488901709,637958198500200180
637958198512230915,"P6","co","1",23,"m","e","Play",1203.0735,637958198500200180,637958198512230915
637958198525954005,"P6","co","1",23,"m","e","Build",1372.309,637958198512230915,637958198525954005
637958198585053775,"P6","co","1",23,"m","e","Play",5909.977,637958198525954005,637958198585053775
637958198616610862,"P6","co","1",23,"m","e","Build",3155.7087,637958198585053775,637958198616610862
637958198632924526,"P6","co","1",23,"m","e","Play",1631.3664,637958198616610862,637958198632924526
637958198659800561,"P6","co","1",23,"m","e","Build",2687.6035,637958198632924526,637958198659800561
637958198673573652,"P6","co","1",23,"m","e","Play",1377.3091,637958198659800561,637958198673573652
637958198690897549,"P6","co","1",23,"m","e","Build",1732.3897,637958198673573652,637958198690897549
637958198705040733,"P6","co","1",23,"m","e","Play",1414.3184,637958198690897549,637958198705040733
637958198715583097,"P6","co","1",23,"m","e","Build",1054.2364,637958198705040733,637958198715583097
637958198734207272,"P6","co","1",23,"m","e","Play",1862.4175,637958198715583097,637958198734207272
637958198739018361,"P6","co","1",23,"m","e","View",481.1089,637958198734207272,637958198739018361
637958198757532515,"P6","co","1",23,"m","e","Play",1851.4154,637958198739018361,637958198757532515
637958198784568592,"P6","co","1",23,"m","e","Build",2703.6077,637958198757532515,637958198784568592
637958198801412372,"P6","co","1",23,"m","e","Play",1684.378,637958198784568592,637958198801412372
637958198836060457,"P6","co","1",23,"m","e","Build",3464.8085,637958198801412372,637958198836060457
637958198870041638,"P6","co","1",23,"m","e","Play",3398.1181,637958198836060457,637958198870041638
637958198875838863,"P6","co","1",23,"m","e","Build",579.7225,637958198870041638,637958198875838863
637958198897653757,"P6","co","1",23,"m","e","Play",2181.4894,637958198875838863,637958198897653757
637958198905605542,"P6","co","1",23,"m","e","Build",795.1785,637958198897653757,637958198905605542
637958198918318397,"P6","co","1",23,"m","e","Play",1271.2855,637958198905605542,637958198918318397
637958198929569937,"P6","co","1",23,"m","e","Build",1125.154,637958198918318397,637958198929569937
637958198949936584,"P6","co","1",23,"m","e","Play",2036.6647,637958198929569937,637958198949936584
637958198963916913,"P6","co","1",23,"m","e","Build",1398.0329,637958198949936584,637958198963916913
637958198979670765,"P6","co","1",23,"m","e","Play",1575.3852,637958198963916913,637958198979670765
637958198995474321,"P6","co","1",23,"m","e","Build",1580.3556,637958198979670765,637958198995474321
637958199008317206,"P6","co","1",23,"m","e","Play",1284.2885,637958198995474321,637958199008317206
637958199025441054,"P6","co","1",23,"m","e","Build",1712.3848,637958199008317206,637958199025441054
637958199041304617,"P6","co","1",23,"m","e","Play",1586.3563,637958199025441054,637958199041304617
637958199058288436,"P6","co","1",23,"m","e","Build",1698.3819,637958199041304617,637958199058288436
637958199072401596,"P6","co","1",23,"m","e","Play",1411.316,637958199058288436,637958199072401596
